text,polarity
ممتازة بكل المقاييس  1600 وات 5000 لفة فى الدقيقة,1.0
نعم انصح بالشراء,1.0
This Power Bank Wonderful for Mobiles Cameras and Have beautiful and attractive colors.,1.0
ممتازة حدا والسعر ممتاز  ومناسب للجميع وهى تباع بالاسواق الخارجية ب 550 جنيها,1.0
الشنيور الهيلتى من المنتجات الرائعة ل EZZI-TOOLS  معه بالشنطة كافة المستلزمات من ثقب وتكسير وكافة الامكانيات اللازمة للفرد وانا شخصيا جربته  والسعر فى متناول الجميع,1.0
عدم ارفاق شفرات معه لتجربته هو اهم عيوبه,-1.0
احسن من مركات اخرى بكتير وبيفوك وبيخرم اى حاجة فى اى حاجة فى اى مكان  لا تتردد بالشراء كفاية انة من سوق و بوش,1.0
شكل انيق خامة ممتازة,1.0
ضعيفة الفعالية جدا و اقصى ما يمكن ان تفعله ان ترفع قدرة البطارية بمقدار لا يزيد عن 10%,-1.0
وصلت السلعة وهي في حالة ممتازة ومطابقة للمواصفات المذكورة,1.0
الشفط و الطرد ضغيف للغاية و لا أنصح بهذه السلعة,-1.0
المنتج ممتاز ومطابق للمواصفات ووصلني بسرعة في خلال يوم واحد,1.0
الرواتر ممتاز .. سريع جدا .. عدم توقف النت عند تشغيل مقاطع على اليو تيوب ويدعم الجيل الرابع والثالث وشبكات wan   انصح به عن تجربة لأن منتجات تى بى لينك بصراحة ممتازة,1.0
جهاز رائع والاعدادت سهله جدا والاشاره عاليه جدا,1.0
تحذير:,1.0
رائعه موفره تطهو الارز فى ربع ساعه طهو محترف وقليله فى استهلاك الطاقه انصح بها حتى الذين يجدون الطهى والموظفات وحتى ربة المنزل هى حل سحرى,1.0
ممتازة علي وجة العموم,-1.0
سيئه للغاية وصلتنى وبشحنها للاخر . مافيش للاسف حاجه توضح اتشحنت ولا لسه . ممكن تفضل تشحنها 8 ساعات مش هاتقول لا . وفى الاخر تشحن بطاريه 1500 امبير فقط .,-1.0
ممتازة بكل لغات العالم,1.0
منتج اكثر من رائع وعملى جدا والطباعة سريعة والشحن ووقته ممتاز,-1.0
ممتازة 4فى واحد,1.0
المنتج جيد جدا ويستاهل تمنه ... وانا راضية عنه,1.0
ممتازة والسعر ممتاز جدا,1.0
منتج ممتاز جودة عالية,1.0
كويسة جدا كسعر وكأمكانيات,1.0
هيا ماركة سكيل دى اول مرة اجربها وتعمدت انى اجبربها شوفت لة فيديوهات واتقيتة قوى ما شاء الله بالنسبة لسعرة وصناعتة انة صينى وادائة اللى الواحد يكون محتاج حاجة بالقوة دى فى العمل الشاق,1.0
جهاز عملي و سريع في غسيل السيارة و سعر مناسب,1.0
سهلة وجميلة وعملية وممتازة,1.0
السعر مبالغ فيه جدا ....و متوفر في السوق بارخص من كده و الافضل ان السعر ينزل بشكل تنافسي,-1.0
أستلمت دفعتى الاسبوعية من هذا الجهاز المبهر الذى يمتلك الشكل الجميل والامكانيات المتطورة والسعر البسيط مقارنة بأمثاله فى السوق وسلسة الحمايات اللتى يتمتع بها عن سواه,1.0
الجهاز رائع وأرقامة دقيقة وواضحة وسهل جدا فى التعامل وحجمة ممتاز ويوجد ميمورى تلقائى لأخر 30 قياس أنصح بة بشدة لكل من يعانى من - أو + فى ضغط الدم.,1.0
المنتج دا فيه عيب وانا افتكرت انو هيتعدل لما ياخد شحن كفايه بس مافيش فايده بيعلق فى حاجه غلط وانا عايزه ارجع المنتج ده لو سمحتو,-1.0
سلعة ممتازة إلى حد كبير و باور عالي و خامات التصنيع جيدة جدا و شفرتها أكثر من رائعة بضمان العربي,1.0
ممتاز بارك الله فيكم,1.0
انا استخدم الجهاز منذ اربع سنوات ولم يحدث له اى ديفو,1.0
اولا الفلتر بيتسد بسرعة من القهوة والقهوة من غير وش وخفيفة جدا,-1.0
أولا هذا المنتج لا يوجد بيه هيتر (سخان) فهو يعتمد على كهربة المياه بطرفين موجب و سالب مما يؤدى إلى نأيين المياه آى فصل مكوناته إلى هيدروجين و أكسجين آى أنك ستشرب مواد كيمائية تأثيرها خطير على الجسم ثانيا غير آمن مطلقا فلو أنك وضعت ملعقة معدن أو لمست المياه و هو موصل بالكهرباء ستصعقك بالكهرباء و هو تحذير مكتوب أسفل المنتج بالانجليزية و لذلك فالمنتج معه ملعقة بلاستيك من نفس خامة الإناء هذا المنتج تركى و لا يوجد يه مفتاح لفصله و لا لمبة بيان و لا يفصل أتوماتيكى,-1.0
This product is not like what it is mentioned in the website,-1.0
طبيعية بدون اضافات ولها تأثير مدهش لنضارة الوجه والجسم ومعالجة الجلد,1.0
جيدة بالنسبة للقدرة وخامات التصنيع والفنيش,1.0
في حالة جيدة ولكن تستغرق أكثر من أسبوعين للوصول والقطع التي وصلتني قطعتين مع الجهاز بينما في العرض ثلاثة قطع,1.0
عيوبه بالنسبة للسعر لا توجد,1.0
سهل الاستخدام وموتور قوى وفيه سرعه لتكسير الثلج  وسعر اكثر من رائع,1.0
الجهاز رائع والسعر في العرض ارخص من السوق,1.0
1- غير محدد بلد الصنع,-1.0
عملي و سعره كويس ----- عيبه بس انه جسمه بلاستك,1.0
جهاز عملى جدا,1.0
منتج جيد للغاية و سعر مقبول مقايل مواصفات جيدة جدا,1.0
هو سعره كويس جدا بس سرعاته بطيئه جدا يعنى على السرعه الاخيره اكنها على تانى سرعه,-1.0
يغنى عن استتخدام الولاعه منفصلة عن السجائر . والتقيد بوضع كميه محدده من السجائر يساعد على التقليل من التدخين يوميا .,1.0
برنامج جامع شامل يخدم جميع العاملين بميدان القانون وكذلك يفيد غير القانونيين فى جميع مسائلهم الحياتيه من الجهة القانونية,1.0
"السلعة لا تحتوى على العدد المذكور , والايميلات غير محدثة اطلاقا , ومعظمها ايميلات خاطئة لا تعمل",-1.0
رايي الشخصى انه ممتاز بصراحه ما شاء الله عليه بالنسبه للاستخام الخفيف عصائر و بيض تقطيع و شوربه ساخنه كله ممتاز بس مش لفرم اللحمه سعره احلى حاجه فيه,1.0
فوائد الجلسرين للبشرة و الشعر يعتبر الجلسرين من أهم المواد التي تستخدم على نطاق واسع للعناية بالبشرة سواء استخدامه مباشرتا أو من خلال مستحضرات التجميل الخاصة بالعناية بالبشرة التي يدخل الجلسرين في صناعتها، وفيما يلي سوف نقوم بتوضيح أهم فوائد الجلسرين لجمال بشرتك وشعرك,1.0
منتج عالي الجودة,1.0
جهاز رائع وسهل الاستخدام,1.0
جميله جدا وخامتها تحفه وشيك جدا انصح بها اليشتريها مش هيندم والوانها كلها تحفه جبت منها البنى والازرق,1.0
المنتج صغير الحجم ويتناسب مع جميع أجهزة العرض ولا يأخز حيزاً وسهل التركيب والإستخدام  وسعره مناسب بالنسبة لباقي الأجهزة المشابه له.,1.0
"Frankly, the best receiver ever",1.0
عملى وممتاز وحجمه صغير,1.0
الصراحه شنطه جميله ومريحه للطفل وواسعه من الداخل والضهر البلاستيك جميل بس عل الله مفيش عيل يتغابا ويقعد عليها يكسرها :/,1.0
ممتازة             بالاضافه شكلها روعه                 وسعرها  حلو                وجربت بيها الوافل بصراحة جميل ومش بحتاج للدهان الالواح الا اول مرة وبس لانها مانعه للالتصاق  بالاضافه ان فى كتيب ملحق بها لطرق عمل الوافل و طريقة الاستعمال          وبها اضاءة  ولو حد بيحب الوافل كرسبى  يقلل كمية الزيت وبصراحة سريعه ماشاء الله بجد رائعه ..  جربوها مش هاتندموا,1.0
