dname,docid,negcount,poscount,predicted,trueclass,wordcount
RES,79.0,1.0,1.0,-1.0,-1.0,6.0
RES,80.0,2.0,0.0,-1.0,-1.0,26.0
RES,81.0,1.0,3.0,1.0,1.0,20.0
RES,82.0,1.0,0.0,-1.0,-1.0,21.0
RES,83.0,0.0,5.0,1.0,1.0,20.0
RES,84.0,5.0,4.0,-1.0,-1.0,183.0
RES,85.0,2.0,1.0,-1.0,-1.0,9.0
RES,86.0,5.0,10.0,-1.0,1.0,106.0
RES,87.0,9.0,5.0,-1.0,-1.0,214.0
RES,88.0,3.0,1.0,-1.0,-1.0,42.0
RES,89.0,0.0,0.0,-1.0,1.0,22.0
RES,90.0,0.0,7.0,1.0,1.0,82.0
RES,91.0,0.0,1.0,1.0,1.0,11.0
RES,92.0,1.0,7.0,1.0,1.0,30.0
RES,93.0,1.0,7.0,1.0,1.0,28.0
RES,94.0,1.0,1.0,-1.0,-1.0,5.0
RES,95.0,2.0,0.0,1.0,-1.0,29.0
RES,96.0,0.0,1.0,1.0,1.0,11.0
RES,97.0,3.0,3.0,1.0,1.0,26.0
RES,98.0,3.0,1.0,-1.0,-1.0,34.0
RES,99.0,0.0,2.0,1.0,1.0,25.0
RES,100.0,2.0,5.0,1.0,1.0,61.0
RES,101.0,0.0,0.0,-1.0,-1.0,9.0
RES,102.0,2.0,0.0,-1.0,-1.0,122.0
RES,103.0,5.0,3.0,-1.0,-1.0,70.0
RES,104.0,0.0,6.0,1.0,1.0,26.0
RES,105.0,0.0,4.0,1.0,1.0,33.0
RES,106.0,5.0,1.0,-1.0,-1.0,25.0
RES,107.0,2.0,1.0,1.0,-1.0,40.0
RES,108.0,0.0,3.0,1.0,1.0,20.0
RES,109.0,0.0,0.0,-1.0,-1.0,10.0
RES,110.0,0.0,3.0,1.0,1.0,30.0
RES,111.0,1.0,0.0,-1.0,-1.0,7.0
RES,112.0,2.0,2.0,-1.0,-1.0,28.0
RES,113.0,2.0,2.0,-1.0,-1.0,107.0
RES,114.0,5.0,1.0,-1.0,-1.0,29.0
RES,115.0,1.0,3.0,1.0,1.0,48.0
RES,116.0,3.0,5.0,1.0,-1.0,36.0
RES,117.0,1.0,2.0,-1.0,-1.0,17.0
RES,118.0,5.0,4.0,-1.0,-1.0,115.0
RES,119.0,0.0,3.0,-1.0,1.0,26.0
RES,120.0,0.0,8.0,1.0,1.0,63.0
RES,121.0,1.0,4.0,1.0,1.0,39.0
RES,122.0,2.0,0.0,-1.0,-1.0,13.0
RES,123.0,0.0,6.0,1.0,1.0,33.0
RES,124.0,1.0,4.0,1.0,1.0,42.0
RES,125.0,0.0,1.0,1.0,1.0,4.0
RES,126.0,1.0,5.0,1.0,1.0,38.0
RES,127.0,2.0,0.0,-1.0,-1.0,70.0
RES,128.0,1.0,2.0,1.0,-1.0,14.0
RES,129.0,2.0,5.0,1.0,1.0,52.0
RES,130.0,2.0,3.0,-1.0,-1.0,101.0
RES,131.0,2.0,2.0,-1.0,-1.0,57.0
RES,132.0,5.0,2.0,-1.0,-1.0,46.0
RES,133.0,0.0,5.0,1.0,1.0,40.0
RES,134.0,3.0,11.0,1.0,-1.0,107.0
RES,135.0,9.0,5.0,-1.0,-1.0,94.0
RES,136.0,0.0,1.0,1.0,1.0,40.0
RES,137.0,3.0,6.0,1.0,1.0,74.0
RES,138.0,5.0,5.0,-1.0,-1.0,43.0
RES,139.0,4.0,1.0,-1.0,1.0,40.0
RES,140.0,3.0,2.0,-1.0,-1.0,47.0
RES,141.0,0.0,3.0,1.0,1.0,22.0
RES,142.0,1.0,4.0,1.0,-1.0,48.0
RES,143.0,2.0,0.0,-1.0,-1.0,9.0
RES,144.0,0.0,2.0,-1.0,1.0,28.0
RES,145.0,2.0,1.0,-1.0,-1.0,4.0
RES,146.0,1.0,2.0,1.0,1.0,30.0
RES,147.0,3.0,3.0,-1.0,-1.0,25.0
RES,148.0,0.0,0.0,-1.0,-1.0,15.0
RES,149.0,0.0,4.0,1.0,1.0,58.0
RES,150.0,0.0,4.0,1.0,1.0,22.0
RES,151.0,0.0,5.0,1.0,1.0,30.0
RES,152.0,0.0,0.0,-1.0,-1.0,6.0
RES,153.0,1.0,4.0,1.0,1.0,59.0
RES,154.0,1.0,1.0,-1.0,1.0,10.0
RES,155.0,0.0,4.0,1.0,1.0,59.0
RES,156.0,3.0,1.0,-1.0,-1.0,29.0
RES,157.0,1.0,2.0,1.0,1.0,53.0
RES,158.0,0.0,6.0,1.0,1.0,40.0
RES,159.0,0.0,2.0,-1.0,1.0,42.0
RES,160.0,0.0,6.0,1.0,1.0,52.0
RES,161.0,3.0,1.0,-1.0,-1.0,9.0
RES,162.0,0.0,6.0,1.0,1.0,34.0
RES,163.0,1.0,2.0,1.0,1.0,35.0
RES,164.0,2.0,3.0,1.0,1.0,99.0
RES,165.0,0.0,1.0,-1.0,-1.0,20.0
RES,166.0,2.0,3.0,1.0,1.0,25.0
RES,167.0,1.0,2.0,1.0,1.0,27.0
RES,168.0,2.0,2.0,-1.0,-1.0,64.0
RES,169.0,6.0,1.0,-1.0,-1.0,167.0
RES,170.0,0.0,3.0,-1.0,-1.0,42.0
RES,171.0,2.0,1.0,-1.0,-1.0,53.0
RES,172.0,3.0,0.0,1.0,-1.0,43.0
RES,173.0,3.0,5.0,-1.0,-1.0,147.0
RES,174.0,2.0,3.0,-1.0,-1.0,40.0
RES,175.0,1.0,1.0,-1.0,-1.0,13.0
RES,176.0,0.0,4.0,1.0,1.0,24.0
RES,177.0,1.0,8.0,1.0,1.0,53.0
RES,178.0,2.0,0.0,-1.0,-1.0,6.0
RES,179.0,0.0,2.0,1.0,-1.0,61.0
RES,180.0,0.0,5.0,1.0,1.0,36.0
RES,181.0,2.0,5.0,1.0,1.0,59.0
RES,182.0,0.0,2.0,-1.0,1.0,10.0
RES,183.0,3.0,3.0,-1.0,1.0,53.0
RES,184.0,1.0,1.0,-1.0,-1.0,10.0
RES,185.0,2.0,1.0,-1.0,-1.0,36.0
RES,186.0,0.0,1.0,-1.0,-1.0,8.0
RES,187.0,1.0,5.0,-1.0,1.0,47.0
RES,188.0,3.0,2.0,-1.0,-1.0,41.0
RES,189.0,7.0,6.0,-1.0,-1.0,63.0
RES,190.0,0.0,0.0,1.0,1.0,9.0
RES,191.0,5.0,2.0,-1.0,-1.0,28.0
RES,192.0,0.0,8.0,1.0,1.0,39.0
RES,193.0,0.0,1.0,1.0,1.0,3.0
RES,194.0,7.0,3.0,-1.0,-1.0,33.0
RES,195.0,2.0,1.0,-1.0,-1.0,25.0
RES,196.0,3.0,2.0,-1.0,-1.0,15.0
RES,197.0,1.0,4.0,-1.0,1.0,24.0
RES,198.0,5.0,6.0,-1.0,-1.0,129.0
RES,199.0,0.0,3.0,1.0,1.0,19.0
RES,200.0,1.0,1.0,1.0,-1.0,36.0
RES,201.0,5.0,1.0,-1.0,-1.0,120.0
RES,202.0,10.0,6.0,-1.0,-1.0,79.0
RES,203.0,1.0,5.0,1.0,1.0,24.0
RES,204.0,0.0,3.0,1.0,1.0,43.0
RES,205.0,1.0,0.0,-1.0,-1.0,57.0
RES,206.0,0.0,1.0,-1.0,-1.0,35.0
RES,207.0,0.0,3.0,1.0,1.0,77.0
RES,208.0,9.0,6.0,-1.0,-1.0,447.0
RES,209.0,0.0,3.0,1.0,1.0,64.0
RES,210.0,0.0,0.0,-1.0,1.0,18.0
RES,211.0,1.0,0.0,1.0,-1.0,28.0
RES,212.0,0.0,1.0,1.0,-1.0,26.0
RES,213.0,0.0,2.0,1.0,1.0,49.0
RES,214.0,1.0,5.0,1.0,1.0,30.0
RES,215.0,1.0,4.0,1.0,1.0,78.0
RES,216.0,1.0,1.0,-1.0,1.0,51.0
RES,217.0,2.0,0.0,-1.0,-1.0,9.0
RES,218.0,1.0,8.0,1.0,1.0,69.0
RES,219.0,0.0,0.0,-1.0,-1.0,31.0
RES,220.0,1.0,1.0,1.0,1.0,27.0
RES,221.0,0.0,2.0,1.0,1.0,27.0
RES,222.0,3.0,5.0,-1.0,-1.0,26.0
RES,223.0,0.0,2.0,1.0,1.0,19.0
RES,224.0,1.0,8.0,1.0,1.0,41.0
RES,225.0,8.0,3.0,-1.0,-1.0,173.0
RES,226.0,0.0,1.0,-1.0,1.0,30.0
RES,227.0,2.0,5.0,1.0,1.0,27.0
RES,228.0,2.0,3.0,-1.0,-1.0,35.0
RES,229.0,2.0,1.0,-1.0,-1.0,32.0
RES,230.0,3.0,2.0,-1.0,-1.0,7.0
RES,231.0,0.0,5.0,1.0,1.0,35.0
RES,232.0,1.0,0.0,-1.0,-1.0,25.0
RES,233.0,0.0,1.0,1.0,-1.0,30.0
RES,234.0,0.0,5.0,1.0,1.0,22.0
RES,235.0,4.0,3.0,-1.0,-1.0,26.0
RES,236.0,0.0,1.0,1.0,1.0,38.0
RES,237.0,0.0,8.0,1.0,1.0,45.0
RES,238.0,4.0,1.0,-1.0,-1.0,32.0
RES,239.0,7.0,2.0,-1.0,-1.0,94.0
RES,240.0,1.0,9.0,1.0,1.0,34.0
RES,241.0,1.0,2.0,1.0,1.0,37.0
RES,242.0,0.0,5.0,1.0,1.0,46.0
RES,243.0,2.0,2.0,-1.0,-1.0,41.0
RES,244.0,2.0,0.0,-1.0,-1.0,4.0
RES,245.0,1.0,3.0,-1.0,-1.0,19.0
RES,246.0,11.0,1.0,-1.0,-1.0,107.0
RES,247.0,0.0,3.0,1.0,1.0,20.0
RES,248.0,5.0,1.0,-1.0,-1.0,70.0
RES,249.0,0.0,0.0,-1.0,-1.0,18.0
RES,250.0,2.0,0.0,-1.0,-1.0,28.0
RES,251.0,0.0,5.0,1.0,1.0,20.0
RES,252.0,0.0,8.0,1.0,1.0,42.0
RES,253.0,1.0,2.0,-1.0,-1.0,9.0
RES,254.0,0.0,2.0,-1.0,1.0,26.0
RES,255.0,1.0,5.0,1.0,1.0,53.0
RES,256.0,1.0,5.0,1.0,1.0,35.0
RES,257.0,0.0,0.0,-1.0,1.0,5.0
RES,258.0,8.0,3.0,-1.0,-1.0,125.0
RES,259.0,0.0,1.0,1.0,1.0,5.0
RES,260.0,0.0,4.0,1.0,1.0,27.0
RES,261.0,8.0,5.0,-1.0,1.0,76.0
RES,262.0,0.0,3.0,1.0,1.0,19.0
RES,263.0,2.0,1.0,-1.0,-1.0,18.0
RES,264.0,2.0,0.0,-1.0,-1.0,43.0
RES,265.0,0.0,5.0,1.0,1.0,21.0
RES,266.0,2.0,1.0,-1.0,-1.0,26.0
RES,267.0,2.0,5.0,1.0,1.0,129.0
RES,268.0,1.0,3.0,1.0,-1.0,52.0
RES,269.0,2.0,0.0,-1.0,-1.0,43.0
RES,270.0,1.0,0.0,-1.0,-1.0,11.0
RES,271.0,7.0,2.0,-1.0,-1.0,28.0
RES,272.0,1.0,5.0,1.0,1.0,32.0
RES,273.0,2.0,1.0,-1.0,-1.0,48.0
RES,274.0,1.0,3.0,1.0,-1.0,17.0
RES,275.0,2.0,1.0,-1.0,-1.0,11.0
RES,276.0,1.0,2.0,1.0,1.0,26.0
RES,277.0,1.0,6.0,1.0,1.0,27.0
RES,278.0,1.0,0.0,-1.0,-1.0,10.0
RES,279.0,0.0,5.0,1.0,1.0,55.0
RES,280.0,0.0,9.0,1.0,1.0,59.0
RES,281.0,0.0,0.0,1.0,1.0,46.0
RES,282.0,1.0,8.0,1.0,1.0,23.0
RES,283.0,1.0,2.0,-1.0,-1.0,14.0
RES,284.0,2.0,1.0,-1.0,-1.0,33.0
RES,285.0,2.0,4.0,-1.0,-1.0,17.0
RES,286.0,4.0,10.0,1.0,1.0,171.0
RES,287.0,3.0,9.0,1.0,1.0,43.0
RES,288.0,0.0,4.0,1.0,1.0,36.0
RES,289.0,1.0,5.0,1.0,1.0,29.0
RES,290.0,4.0,6.0,-1.0,-1.0,88.0
RES,291.0,1.0,1.0,-1.0,-1.0,19.0
RES,292.0,1.0,0.0,-1.0,-1.0,28.0
RES,293.0,2.0,6.0,1.0,1.0,28.0
RES,294.0,1.0,0.0,-1.0,-1.0,38.0
RES,295.0,1.0,1.0,-1.0,1.0,8.0
RES,296.0,1.0,6.0,1.0,1.0,39.0
RES,297.0,4.0,0.0,-1.0,-1.0,57.0
RES,298.0,0.0,7.0,1.0,1.0,52.0
RES,299.0,0.0,7.0,1.0,1.0,25.0
RES,300.0,4.0,2.0,-1.0,-1.0,88.0
RES,301.0,8.0,6.0,-1.0,-1.0,170.0
RES,302.0,1.0,0.0,-1.0,-1.0,1.0
RES,303.0,0.0,3.0,-1.0,1.0,37.0
RES,304.0,0.0,4.0,1.0,1.0,22.0
RES,305.0,1.0,4.0,1.0,1.0,80.0
RES,306.0,1.0,1.0,-1.0,-1.0,35.0
RES,307.0,1.0,4.0,-1.0,1.0,26.0
RES,308.0,3.0,1.0,-1.0,-1.0,75.0
RES,309.0,1.0,1.0,-1.0,1.0,4.0
RES,310.0,2.0,2.0,-1.0,-1.0,66.0
RES,311.0,3.0,1.0,-1.0,-1.0,19.0
RES,312.0,3.0,6.0,-1.0,1.0,72.0
RES,313.0,0.0,2.0,1.0,1.0,15.0
RES,314.0,0.0,2.0,1.0,1.0,40.0
RES,315.0,3.0,0.0,-1.0,-1.0,21.0
RES,316.0,2.0,0.0,-1.0,-1.0,10.0
RES,317.0,0.0,5.0,1.0,1.0,25.0
RES,318.0,2.0,5.0,1.0,1.0,43.0
RES,319.0,0.0,2.0,1.0,-1.0,22.0
RES,320.0,3.0,10.0,1.0,1.0,142.0
RES,321.0,2.0,3.0,1.0,-1.0,37.0
RES,322.0,0.0,4.0,1.0,1.0,11.0
RES,323.0,0.0,3.0,1.0,1.0,31.0
RES,324.0,0.0,2.0,1.0,1.0,38.0
RES,325.0,0.0,5.0,1.0,1.0,55.0
RES,326.0,0.0,7.0,1.0,1.0,25.0
RES,327.0,2.0,0.0,-1.0,-1.0,8.0
RES,328.0,2.0,3.0,-1.0,1.0,29.0
RES,329.0,1.0,0.0,-1.0,-1.0,9.0
RES,330.0,2.0,0.0,-1.0,-1.0,17.0
RES,331.0,0.0,5.0,1.0,1.0,23.0
RES,332.0,1.0,1.0,1.0,-1.0,6.0
RES,333.0,1.0,2.0,-1.0,-1.0,39.0
RES,334.0,2.0,5.0,1.0,1.0,35.0
RES,335.0,7.0,3.0,-1.0,-1.0,146.0
RES,336.0,1.0,1.0,-1.0,-1.0,7.0
RES,337.0,2.0,2.0,-1.0,-1.0,28.0
RES,338.0,3.0,3.0,-1.0,-1.0,60.0
RES,339.0,3.0,2.0,-1.0,1.0,34.0
RES,340.0,5.0,2.0,-1.0,-1.0,83.0
RES,341.0,3.0,1.0,-1.0,-1.0,63.0
RES,342.0,2.0,1.0,-1.0,-1.0,30.0
RES,343.0,0.0,1.0,-1.0,1.0,40.0
RES,344.0,7.0,4.0,-1.0,-1.0,53.0
RES,345.0,0.0,2.0,-1.0,-1.0,20.0
RES,346.0,4.0,2.0,-1.0,-1.0,17.0
RES,347.0,2.0,4.0,1.0,1.0,21.0
RES,348.0,2.0,1.0,-1.0,-1.0,23.0
RES,349.0,1.0,3.0,1.0,-1.0,79.0
RES,350.0,0.0,5.0,1.0,1.0,27.0
RES,351.0,0.0,3.0,-1.0,1.0,20.0
RES,352.0,3.0,7.0,-1.0,-1.0,119.0
RES,353.0,0.0,5.0,1.0,1.0,31.0
RES,354.0,1.0,11.0,1.0,1.0,49.0
RES,355.0,2.0,0.0,-1.0,-1.0,39.0
RES,356.0,3.0,10.0,-1.0,1.0,159.0
RES,357.0,1.0,6.0,1.0,1.0,41.0
RES,358.0,4.0,2.0,-1.0,-1.0,16.0
RES,359.0,0.0,6.0,1.0,1.0,27.0
RES,360.0,0.0,2.0,1.0,1.0,23.0
RES,361.0,1.0,1.0,-1.0,-1.0,35.0
RES,362.0,2.0,6.0,1.0,1.0,38.0
RES,363.0,2.0,0.0,-1.0,-1.0,8.0
RES,364.0,1.0,3.0,-1.0,1.0,17.0
RES,365.0,4.0,4.0,-1.0,-1.0,83.0
RES,366.0,3.0,1.0,-1.0,-1.0,48.0
RES,367.0,0.0,1.0,-1.0,-1.0,3.0
RES,368.0,0.0,3.0,1.0,1.0,40.0
RES,369.0,2.0,1.0,-1.0,-1.0,13.0
RES,370.0,3.0,7.0,-1.0,1.0,41.0
RES,371.0,2.0,1.0,-1.0,-1.0,27.0
RES,372.0,1.0,10.0,1.0,1.0,36.0
RES,373.0,0.0,6.0,1.0,1.0,32.0
RES,374.0,0.0,1.0,1.0,1.0,18.0
RES,375.0,0.0,1.0,-1.0,-1.0,20.0
RES,376.0,6.0,0.0,-1.0,-1.0,153.0
RES,377.0,0.0,2.0,1.0,1.0,5.0
RES,378.0,5.0,8.0,1.0,1.0,159.0
RES,379.0,2.0,5.0,1.0,1.0,36.0
RES,380.0,2.0,2.0,-1.0,-1.0,23.0
RES,381.0,0.0,1.0,-1.0,1.0,10.0
RES,382.0,4.0,2.0,1.0,1.0,130.0
RES,383.0,0.0,2.0,1.0,1.0,21.0
RES,384.0,2.0,3.0,1.0,1.0,54.0
RES,385.0,7.0,1.0,-1.0,-1.0,85.0
RES,386.0,0.0,3.0,1.0,1.0,39.0
RES,387.0,1.0,2.0,-1.0,-1.0,54.0
RES,388.0,4.0,4.0,-1.0,-1.0,24.0
RES,389.0,2.0,1.0,-1.0,-1.0,18.0
RES,390.0,1.0,1.0,1.0,-1.0,14.0
RES,391.0,0.0,6.0,1.0,1.0,26.0
RES,392.0,0.0,4.0,1.0,1.0,26.0
RES,393.0,2.0,1.0,-1.0,-1.0,40.0
RES,394.0,1.0,8.0,1.0,1.0,58.0
RES,395.0,0.0,6.0,1.0,1.0,28.0
RES,396.0,1.0,4.0,1.0,1.0,14.0
RES,397.0,2.0,2.0,1.0,1.0,55.0
RES,398.0,0.0,6.0,1.0,1.0,80.0
RES,399.0,9.0,4.0,-1.0,-1.0,94.0
RES,400.0,0.0,2.0,1.0,1.0,24.0
RES,401.0,3.0,0.0,-1.0,-1.0,39.0
RES,402.0,1.0,1.0,-1.0,-1.0,18.0
RES,403.0,0.0,1.0,1.0,1.0,18.0
RES,404.0,1.0,2.0,-1.0,1.0,30.0
RES,405.0,1.0,3.0,1.0,1.0,19.0
RES,406.0,3.0,0.0,-1.0,-1.0,22.0
RES,407.0,1.0,3.0,-1.0,-1.0,62.0
RES,408.0,1.0,1.0,-1.0,-1.0,38.0
RES,409.0,0.0,4.0,1.0,1.0,23.0
RES,410.0,0.0,6.0,1.0,1.0,19.0
RES,411.0,0.0,6.0,1.0,1.0,28.0
RES,412.0,1.0,2.0,1.0,1.0,13.0
RES,413.0,3.0,1.0,-1.0,-1.0,36.0
RES,414.0,0.0,3.0,1.0,1.0,24.0
RES,415.0,1.0,5.0,1.0,1.0,25.0
RES,416.0,0.0,4.0,1.0,1.0,23.0
RES,417.0,3.0,0.0,-1.0,-1.0,59.0
RES,418.0,2.0,0.0,-1.0,-1.0,23.0
RES,419.0,0.0,3.0,1.0,1.0,37.0
RES,420.0,1.0,3.0,1.0,-1.0,28.0
RES,421.0,2.0,2.0,-1.0,-1.0,62.0
RES,422.0,7.0,1.0,-1.0,-1.0,69.0
RES,423.0,0.0,4.0,1.0,1.0,18.0
RES,424.0,3.0,1.0,-1.0,-1.0,25.0
RES,425.0,6.0,2.0,-1.0,-1.0,118.0
RES,426.0,0.0,4.0,1.0,1.0,18.0
RES,427.0,0.0,5.0,1.0,1.0,26.0
RES,428.0,0.0,2.0,1.0,1.0,15.0
RES,429.0,0.0,3.0,1.0,-1.0,65.0
RES,430.0,0.0,1.0,-1.0,-1.0,9.0
RES,431.0,3.0,1.0,-1.0,-1.0,23.0
RES,432.0,2.0,4.0,1.0,1.0,62.0
RES,433.0,0.0,2.0,1.0,1.0,24.0
RES,434.0,2.0,0.0,-1.0,-1.0,41.0
RES,435.0,4.0,2.0,-1.0,-1.0,30.0
RES,436.0,0.0,6.0,1.0,1.0,49.0
RES,437.0,1.0,5.0,1.0,1.0,23.0
RES,438.0,0.0,0.0,-1.0,-1.0,25.0
RES,439.0,0.0,5.0,1.0,1.0,31.0
RES,440.0,1.0,5.0,-1.0,-1.0,77.0
RES,441.0,0.0,4.0,1.0,1.0,24.0
RES,442.0,0.0,6.0,1.0,-1.0,30.0
RES,443.0,6.0,7.0,-1.0,-1.0,71.0
RES,444.0,3.0,2.0,-1.0,-1.0,57.0
RES,445.0,0.0,7.0,1.0,1.0,86.0
RES,446.0,0.0,0.0,-1.0,-1.0,136.0
RES,447.0,1.0,5.0,1.0,1.0,28.0
RES,448.0,1.0,5.0,-1.0,1.0,127.0
RES,449.0,1.0,7.0,1.0,1.0,29.0
RES,450.0,2.0,1.0,-1.0,-1.0,26.0
RES,451.0,0.0,8.0,1.0,1.0,40.0
RES,452.0,2.0,1.0,-1.0,-1.0,35.0
RES,453.0,0.0,3.0,1.0,1.0,32.0
RES,454.0,8.0,15.0,1.0,-1.0,236.0
RES,455.0,5.0,2.0,-1.0,-1.0,21.0
RES,456.0,1.0,0.0,-1.0,-1.0,6.0
RES,457.0,0.0,2.0,1.0,1.0,15.0
RES,458.0,3.0,1.0,-1.0,-1.0,20.0
RES,459.0,1.0,3.0,1.0,1.0,44.0
RES,460.0,5.0,0.0,-1.0,-1.0,16.0
RES,461.0,1.0,5.0,1.0,1.0,45.0
RES,462.0,0.0,1.0,-1.0,-1.0,13.0
RES,463.0,0.0,10.0,1.0,1.0,44.0
RES,464.0,1.0,6.0,1.0,1.0,36.0
RES,465.0,1.0,0.0,-1.0,-1.0,54.0
RES,466.0,0.0,2.0,1.0,1.0,49.0
RES,467.0,0.0,1.0,1.0,1.0,27.0
RES,468.0,0.0,1.0,1.0,1.0,16.0
RES,469.0,1.0,3.0,-1.0,-1.0,24.0
RES,470.0,3.0,1.0,-1.0,-1.0,11.0
RES,471.0,0.0,4.0,1.0,1.0,36.0
RES,472.0,1.0,1.0,-1.0,-1.0,5.0
RES,473.0,4.0,3.0,-1.0,-1.0,63.0
RES,474.0,0.0,2.0,1.0,1.0,24.0
RES,475.0,2.0,0.0,-1.0,-1.0,5.0
RES,476.0,4.0,3.0,-1.0,-1.0,79.0
RES,477.0,0.0,1.0,1.0,-1.0,57.0
RES,478.0,3.0,1.0,1.0,-1.0,79.0
RES,479.0,1.0,4.0,1.0,1.0,47.0
RES,480.0,0.0,2.0,1.0,1.0,6.0
RES,481.0,0.0,1.0,-1.0,1.0,4.0
RES,482.0,0.0,1.0,-1.0,-1.0,8.0
RES,483.0,12.0,9.0,-1.0,-1.0,168.0
RES,484.0,0.0,2.0,-1.0,1.0,40.0
RES,485.0,0.0,3.0,-1.0,1.0,46.0
RES,486.0,3.0,9.0,1.0,-1.0,66.0
RES,487.0,2.0,5.0,1.0,1.0,50.0
RES,488.0,0.0,3.0,1.0,1.0,39.0
RES,489.0,0.0,1.0,-1.0,1.0,5.0
RES,490.0,0.0,4.0,1.0,1.0,82.0
RES,491.0,0.0,0.0,-1.0,-1.0,21.0
RES,492.0,3.0,7.0,1.0,1.0,46.0
RES,493.0,1.0,1.0,1.0,1.0,85.0
RES,494.0,0.0,4.0,1.0,1.0,22.0
RES,495.0,0.0,5.0,1.0,1.0,37.0
RES,496.0,1.0,4.0,1.0,1.0,26.0
RES,497.0,1.0,3.0,-1.0,1.0,24.0
RES,498.0,2.0,2.0,-1.0,-1.0,26.0
RES,499.0,1.0,3.0,1.0,1.0,32.0
RES,500.0,2.0,1.0,-1.0,1.0,42.0
RES,501.0,0.0,0.0,-1.0,1.0,38.0
RES,502.0,1.0,3.0,-1.0,-1.0,111.0
RES,503.0,2.0,4.0,1.0,1.0,27.0
RES,504.0,0.0,5.0,1.0,1.0,58.0
RES,505.0,3.0,2.0,1.0,-1.0,60.0
RES,506.0,0.0,0.0,-1.0,-1.0,17.0
RES,507.0,0.0,4.0,1.0,1.0,39.0
RES,508.0,2.0,2.0,-1.0,-1.0,43.0
RES,509.0,0.0,2.0,1.0,1.0,27.0
RES,510.0,0.0,3.0,-1.0,1.0,47.0
RES,511.0,0.0,0.0,-1.0,1.0,75.0
RES,512.0,0.0,7.0,1.0,1.0,30.0
RES,513.0,3.0,3.0,-1.0,-1.0,19.0
RES,514.0,5.0,2.0,-1.0,-1.0,31.0
RES,515.0,0.0,2.0,1.0,1.0,17.0
RES,516.0,0.0,0.0,1.0,1.0,93.0
RES,517.0,2.0,1.0,-1.0,-1.0,6.0
RES,518.0,1.0,4.0,-1.0,1.0,24.0
RES,519.0,2.0,4.0,1.0,1.0,43.0
RES,520.0,0.0,2.0,1.0,1.0,37.0
RES,521.0,5.0,5.0,-1.0,1.0,75.0
RES,522.0,1.0,0.0,-1.0,-1.0,8.0
RES,523.0,1.0,0.0,-1.0,-1.0,15.0
RES,524.0,7.0,3.0,-1.0,-1.0,164.0
RES,525.0,0.0,1.0,-1.0,-1.0,7.0
RES,526.0,4.0,2.0,-1.0,-1.0,79.0
RES,527.0,3.0,2.0,-1.0,-1.0,44.0
RES,528.0,2.0,3.0,1.0,1.0,29.0
RES,529.0,0.0,3.0,1.0,1.0,43.0
RES,530.0,0.0,5.0,1.0,1.0,25.0
RES,531.0,6.0,2.0,-1.0,-1.0,72.0
RES,532.0,0.0,5.0,1.0,1.0,56.0
RES,533.0,0.0,2.0,-1.0,1.0,9.0
RES,534.0,2.0,3.0,-1.0,-1.0,43.0
RES,535.0,2.0,2.0,-1.0,-1.0,19.0
RES,536.0,1.0,9.0,1.0,1.0,81.0
RES,537.0,0.0,1.0,-1.0,1.0,9.0
RES,538.0,0.0,4.0,1.0,1.0,28.0
RES,539.0,3.0,2.0,-1.0,-1.0,89.0
RES,540.0,1.0,6.0,1.0,1.0,27.0
RES,541.0,0.0,5.0,-1.0,1.0,59.0
RES,542.0,3.0,2.0,-1.0,-1.0,49.0
RES,543.0,1.0,4.0,1.0,1.0,28.0
RES,544.0,0.0,0.0,-1.0,-1.0,3.0
RES,545.0,2.0,3.0,-1.0,-1.0,102.0
RES,546.0,0.0,5.0,1.0,1.0,33.0
RES,547.0,1.0,7.0,1.0,1.0,40.0
RES,548.0,0.0,2.0,-1.0,-1.0,14.0
RES,549.0,0.0,5.0,1.0,1.0,52.0
RES,550.0,9.0,10.0,-1.0,-1.0,308.0
RES,551.0,0.0,2.0,-1.0,1.0,4.0
RES,552.0,2.0,2.0,1.0,-1.0,20.0
RES,553.0,1.0,3.0,-1.0,-1.0,24.0
RES,554.0,1.0,2.0,-1.0,-1.0,30.0
RES,555.0,2.0,3.0,1.0,1.0,32.0
RES,556.0,1.0,0.0,-1.0,-1.0,11.0
RES,557.0,1.0,0.0,-1.0,1.0,23.0
RES,558.0,0.0,0.0,-1.0,-1.0,13.0
RES,559.0,0.0,6.0,1.0,1.0,21.0
RES,560.0,0.0,7.0,1.0,1.0,26.0
RES,561.0,0.0,1.0,-1.0,1.0,20.0
RES,562.0,2.0,0.0,-1.0,-1.0,4.0
RES,563.0,0.0,3.0,1.0,1.0,24.0
RES,564.0,1.0,3.0,1.0,1.0,24.0
RES,565.0,4.0,1.0,-1.0,-1.0,54.0
RES,566.0,4.0,2.0,-1.0,-1.0,29.0
RES,567.0,1.0,4.0,1.0,1.0,39.0
RES,568.0,2.0,0.0,-1.0,-1.0,138.0
RES,569.0,3.0,8.0,1.0,1.0,39.0
RES,570.0,0.0,5.0,1.0,1.0,31.0
RES,571.0,3.0,2.0,-1.0,-1.0,85.0
RES,572.0,0.0,4.0,1.0,1.0,33.0
RES,573.0,2.0,1.0,-1.0,-1.0,14.0
RES,574.0,1.0,5.0,1.0,-1.0,46.0
RES,575.0,2.0,3.0,1.0,1.0,93.0
RES,576.0,4.0,4.0,-1.0,-1.0,62.0
RES,577.0,2.0,3.0,1.0,-1.0,31.0
